zobacz wszystko#sukienki;Krótka szmizjerka;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fef%2Fc9%2Fefc9e13daeb56ae65b3cd8e16e497b167e35f523.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];84;Długa tkaninowa sukienka. Otwarte klapy,dekolt w serek. Długie szerokie rękawy z szerokim zapinanym mankietem. Bez podszewki.,,,,,,
zobacz wszystko#sukienki;Sukienka z kołnierzykiem;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd4%2F05%2Fd405d9b43353f3c2f9094e3ff6db138cb840c82e.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];83;Podkreślająca figurę krótka sukienka z miękkiego weluru z okrągłym dekoltem. Bardzo długie rękawy z rozcięciem,prosty brzeg u dołu z rozcięciem na bokach.,,,,,,
zobacz wszystko#sukienki;Welurowa sukienka;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F00%2F94%2F00948f508824b16f175b84e06eaf30e178d3c903.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];29;Sukienka bodycon do połowy łydki wykonana z bawełnianego dżerseju w prążki. Okrągły dekolt,długie rękawy. Prosty dół z długim rozcięciem z tyłu.,,,,,,
zobacz wszystko#sukienki;Sukienka bodycon w prążki;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9e%2F94%2F9e94946a01e33bb9945f3a4f04cadfc12f5dc96a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];54;Krótka tkaninowa sukienka z kołnierzykiem. Kryte zapięcie na guziki,obniżone ramiona i długie rękawy zakończone szerokim mankietem z rozcięciem. Podkreślona talia z zakładkami.,,,,,,
zobacz wszystko#sukienki;Szmizjerka ze zwężaną talią;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7d%2F91%2F7d911eb99d07d9dbd50f3d491281435805ce9f00.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];86;Podkreślająca figurę krótka sukienka z siateczki. Wąskie ramiączka,prosty brzeg u dołu. Dżersejowa podszewka.,,,,,,
zobacz wszystko#sukienki;Cekinowa sukienka;139,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd6%2Ff5%2Fd6f551603482757a151add7c6ed25c48746dc34c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];52;Short,double-breasted blazer dress in twill with wide peak lapels,buttons at the front,long sleeves with buttoned cuffs and a straight-cut hem. Unlined.,,,,
zobacz wszystko#sukienki;Double-breasted blazer dress;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe8%2F55%2Fe855aff6ce325c1f8454e1315ae68705fea8a997.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];75;Krótka trapezowa sukienka z lejącej satyny. Odkryte ramiona,długie baloniaste rękawy z elastycznym brzegiem u góry i u dołu rękawów. Bez podszewki.,,,,,,
zobacz wszystko#sukienki;Satynowa sukienka z odkrytymi ramionami;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9f%2F69%2F9f69f4a2cdaa59fcc336ec9a44e052158ce0daf0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];43;Krótka tkaninowa sukienka z mieszanki zawierającej wiskozę. Dekolt w serek z kołnierzykiem,z tyłu karczek z zakładką. Szwy na ramionach przesunięte do przodu,długie baloniaste rękawy z zapinanym mankietem,zaokrąglony dół. Nieco dłuższy tył.,,,,
zobacz wszystko#sukienki;Szmizjerka z baloniastym rękawem;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5f%2F9b%2F5f9bdcc6972fd72fc4a492071a5b9a74db62b3c0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];45;Podkreślająca figurę krótka sukienka z dżerseju pokryta cekinami. Asymetryczny dekolt,odkryte plecy i wąskie ramiączka wiązane z tyłu.,,,,,,
zobacz wszystko#sukienki;Sukienka z cekinami;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd0%2F7e%2Fd07e9384dbdba70a674507ac3a50420a0c5c44ce.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];7;Sukienka do połowy łydki z delikatnej bawełnianej tkaniny. Niska stójka,guziki z przodu,z tyłu marszczony karczek dodający objętości. Luźny fason. W talii wyjmowany pasek do wiązania,szerokie baloniaste rękawy z mankietem. Bez podszewki.,,,,
