47;Dzianinowa sukienka z koralikami;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3c%2Fa7%2F3ca748e9ecb69690c3e5fc71030680d68e692507.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];87;Podkreślająca figurę krótka dżersejowa sukienka z szerokim dekoltem. Wzdłuż przodu, tyłu i boków marszczone szwy tworzące efekt drapowania. Kryty suwak z tyłu i długie bufiaste rękawy z marszczeniem. Częściowo z podszewką.
47;Marszczona sukienka bodycon;139,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F60%2Fbd%2F60bdf4d8a07b7684c397dfe3c93a6fa993c5dc74.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bladies_divided_dresses%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];84;Sukienka z miękkiego weluru. Długość do połowy łydki, dopasowana góra i jedno ramię odkryte. Marszczone odcięcie pod biustem i ozdobne wiązanie z przodu. Krótkie bufiaste rękawy. Wokół szyi i rękawów elastyczny brzeg z falbanką. Rozszerzany dół. Bez podszewki.
47;Welurowa sukienka na jedno ramię;89,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F6f%2F0f%2F6f0f356b12e64ce2657902f3b7850c7fe59141b7.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];64;Calf-length, fitted dress in jersey with a twisted detail and cut-out section at the front. Long sleeves with pleats at the shoulders, and a straight-cut hem.
47;Cut-out bodycon dress;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F87%2Fb9%2F87b966e6ebb3564884ae886345e664ae3311033a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bladies_divided_dresses%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];36;Prosta sukienka z miękkiego weluru. Długość do połowy łydki. Dekolt w serek i wąskie ramiączka. Dół obszyty koronką z falistym brzegiem. Bez podszewki.
47;Welurowa sukienka na ramiączkach z koronką u dołu;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fd5%2F05%2Fd505d0b9ff63a47b7f5d4eec9ba430eb98330b23.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];47;Sukienka do połowy łydki wykonana z lejącej satyny. Dopasowana góra i lekko rozszerzany dół. Dekolt w serek, podwójne wąskie ramiączka ze strassu skrzyżowane na plecach. Z tyłu kryty suwak z haftką. Podszewka na biuście i odcięcie pod biustem. Długie rozcięcie z tyłu Bez podszewki.
47;Satynowa sukienka na ramiączkach ze strassu;89,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F1b%2Ff8%2F1bf8014df1456be9669e44c81965b60d26edd036.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];59;Podkreślająca figurę dżersejowa sukienka z odkrytymi ramionami. Długość do połowy łydki. U góry szeroka kontrastowa falbana dodająca objętości, prosty brzeg u dołu.
47;Sukienka z odkrytymi ramionami i falbaną;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F81%2F77%2F8177c0a7e2817ac2817892cd96498d3331901c59.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];50;Długa sukienka z delikatnej wiskozowej tkaniny. Swobodny fason. Dekolt w serek z tasiemkami do wiązania. Długie baloniaste rękawy o reglanowym kroju z wąskim elastycznym brzegiem i wiązanymi tasiemkami. Falbanki z przodu i wokół talii, ozdobne tasiemki po bokach w talii. Lejący obszerny dół. Bez podszewki.
47;Obszerna sukienka z falbankami;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9c%2F69%2F9c6900d0fc2bf7e8c6e8ad94f24873547fe98b95.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];60;Krótka obszerna sukienka z lekkiej dzianiny dresowej z mieszanki zawierającej bawełnę. Duży dwuwarstwowy kaptur z kopertowym przodem. Kangurkowa kieszeń, obniżone ramiona, długie rękawy ze ściągaczem. Ściągacz u dołu sukienki. Bez podszewki.
47;Sukienka dresowa z kapturem;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fbf%2Ff1%2Fbff1e8a810d82183ff2bbf81c239ed56d1b49fa3.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];84;Prosta krótka sukienka z miękkiej dzianiny. Swobodny fason, okrągły dekolt ze ściągaczem, mocno obniżone ramiona i długie rękawy. Rękawy i dół ze ściągaczem.
47;Dzianinowa sukienka;199,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F9b%2F3a%2F9b3aa045a79ef40a11d518a3806461b571a16e9c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];23;Krótka sukienka żakietowa z lejącej satyny. Szalowy kołnierz, kopertowy przód z wąskimi tasiemkami wiązanymi na jednym boku i krytym wiązaniem na drugim.Watowane ramiona i długie rękawy z ozdobnymi guzikami u dołu. Zakładki w talii tworzą efekt drapowania. Z podszewką.
47;Sukienka żakietowa z satyny;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3b%2F79%2F3b795c2b531869dd192b0a99459e803d4fa7c30b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];80;Podkreślająca figurę krótka sukienka żakietowa z tkaniny. Dekolt karo, kryte zatrzaski z przodu, watowane ramiona i długie rękawy. Z podszewką.
47;Sukienka żakietowa;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe7%2F2b%2Fe72b999823b6ff10e6a0f5994736ebbdc0f6863c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];2;Krótka sukienka z plisowanego dżerseju. Dekolt w serek, kopertowy przód z wąskimi tasiemkami do wiązania na jednym boku i z krytym guzikiem na drugim. Długie baloniaste rękawy z elastycznym brzegiem. Prosty brzeg u dołu. Częściowo z podszewką.
47;H&M+ Plisowana sukienka kopertowa;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F82%2F01%2F82011c625d769bf839e535d8045675e65ebd1b2a.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];65;Sukienka do połowy łydki wykonana z delikatnej tkaniny z mieszanki bawełny i lnu. Wstawki z elastycznym marszczeniem. Swobodny fason. Okrągły dekolt, z przodu rozcięcie z guzikiem. Długie obszerne reglanowe rękawy z haftem i wąskim mankietem. W talii wąski pasek do wiązania, poniżej bioder marszczone odcięcie dodające objętości. Bez podszewki.
47;Haftowana sukienka z wiązanym paskiem;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7a%2F09%2F7a0940953029ba9f5b019150d06831ec48975695.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];23;Podkreślająca figurę krótka sukienka żakietowa z tkaniny z mieszanki zawierającej wiskozę LivaEco™. Otwarte klapy, guziki z przodu, watowanie na ramionach. Długie rękawy z mankietem z ozdobnymi guzikami. Wycięcia w talii i częściowo odkryte plecy. Na piersi atrapa kieszeni z wypustką, z tyłu atrapy kieszeni z wypustkami. Z podszewką.
47;Sukienka żakietowa z wycięciami;139,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe7%2F58%2Fe758e8a9860776eb4feefc29557ec6e41fafedb9.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];29;Krótka obszerna sukienka z miękkiej żakardowej dzianiny. Okrągły dekolt ze ściągaczem, obniżone ramiona, długie rękawy ze ściągaczem i ściągacz u dołu sukienki.
47;Sukienka oversize z żakardowej dzianiny;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F5f%2F9b%2F5f9bdcc6972fd72fc4a492071a5b9a74db62b3c0.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];31;Podkreślająca figurę krótka sukienka z dżerseju pokryta cekinami. Asymetryczny dekolt, odkryte plecy i wąskie ramiączka wiązane z tyłu.
47;Sukienka z cekinami;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F10%2Fd6%2F10d6c0506b2bad7f26add0f61c4ae6fac37bd000.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];97;Krótka sukienka z dżerseju w prążki. Dopasowana góra, kołnierzyk, zapięcie na suwak. Długie rękawy, lekko rozszerzany dół z prostym brzegiem.
47;Sukienka z suwakiem i kołnierzykiem;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F97%2F4b%2F974b186d9e976dd4f8166189e99b9891290f9c78.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5Bladies_dresses_puffsleeve%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];37;Krótka sukienka z krepowanej tkaniny. Z przodu i z tyłu dekolt karo. Elastycznie marszczona góra i długie bufiaste rękawy. Elastyczny brzeg dekoltu, ramion i rękawów, elastyczna talia. Lekko rozszerzany dół. Bez podszewki.
47;H&M+ Krepowana sukienka z elastycznym marszczeniem;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7d%2F91%2F7d911eb99d07d9dbd50f3d491281435805ce9f00.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];53;Podkreślająca figurę krótka sukienka z siateczki. Wąskie ramiączka, prosty brzeg u dołu. Dżersejowa podszewka.
47;Cekinowa sukienka;139,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F3d%2Fce%2F3dce55a0ba70fbe4f73d4aafead46d0b1642fadb.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];2;Podkreślająca figurę sukienka do kolan wykonana z dzianiny w prążki z domieszką wełny. Kołnierzyk, guziki u góry, długie rękawy. Rozcięcie u dołu rękawów i po bokach u dołu sukienki.
47;Sukienka z dzianiny w prążki z kołnierzykiem;129,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F7e%2F5f%2F7e5f900bff3fe38fa3b76eed3f29849fb7e4491b.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];28;Sukienka z krepowanej tkaniny do połowy łydki. Dopasowana góra i lekko rozszerzany dół. Dekolt w serek, długie szerokie rękawy, kopertowy przód, w talii pasek do wiązania z boku. Bez podszewki.
47;H&M+ Kopertowa sukienka;79,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F73%2F4f%2F734fc1a0b564a6e11f450139a3e0a883f70e7e2c.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];13;Dżersejowa sukienka bodycon do połowy łydki. Wąskie regulowane ramiączka, dekolt w serce, profilowane miseczki. Płaskie szwy z przodu i z tyłu, odcinana talia i prosty brzeg u dołu.
47;Dżersejowa sukienka bodycon;229,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F32%2F63%2F3263e1e95950734148d1db751759277cf0c17929.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];86;Sukienka z miękkiej dzianiny z mieszanki zawierającej wiskozę z dopasowaną górą. Głęboki dekolt, bardzo długie rękawy z szerokim rozszerzanym mankietem nadające sylwetce wyrazisty styl. Rozszerzany dół z prostym brzegiem.
47;Sukienka z cienkiej dzianiny;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F14%2F0b%2F140b5f090fe3338fe49e37bfa8d3574b5978d9ba.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];42;Podkreślająca figurę krótka sukienka bandeau z tkaniny o strukturalnym splocie. U góry odwijany brzeg z wąski silikonowym wykończeniem. Z przodu gorsetowe usztywnienia, z tyłu kryte zapięcie na suwak i haftkę, prosty brzeg u dołu. Z podszewką.
47;Sukienka bandeau;149,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2F01%2F19%2F01194513c900779aa1c49ba78447df3716f96908.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];93;Krótka dwurzędowa sukienka żakietowa. Szerokie spiczaste klapy, zapięcie na guziki. Długie rękawy z zapinanym mankietem, prosty brzeg u dołu. Bez podszewki.
47;H&M+ Dwurzędowa sukienka żakietowa;99,99 PLN;https://lp2.hm.com/hmgoepprod?set=quality%5B79%5D%2Csource%5B%2Fe8%2F55%2Fe855aff6ce325c1f8454e1315ae68705fea8a997.jpg%5D%2Corigin%5Bdam%5D%2Ccategory%5B%5D%2Ctype%5BLOOKBOOK%5D%2Cres%5Bm%5D%2Chmver%5B1%5D&call=url[file:/product/main];26;Krótka trapezowa sukienka z lejącej satyny. Odkryte ramiona, długie baloniaste rękawy z elastycznym brzegiem u góry i u dołu rękawów. Bez podszewki.
